"","Latitude","Longitude"
"41821",33.48143,-112.05178
"41822",33.51998,-112.35366
"41823",33.55923,-112.28044
"41824",33.577,-111.88278
"41825",33.60285,-112.14218
"41826",33.62934,-112.40098
"41827",33.66003,-112.21272
"41828",33.6794,-112.1759
"41829",33.21581,-111.73476
"41830",33.24145,-111.73028
"41831",33.2831,-111.72652
"41832",33.29502,-111.86943
"41833",33.31169,-111.79911
"41834",33.3265,-111.62652
"41835",33.34332,-111.76439
"41836",33.35808,-111.69249
"41837",33.36768,-112.16163
"41838",33.37024,-111.64357
"41839",33.37428,-111.70938
"41840",33.38605,-111.91789
"41841",33.39951,-111.89705
"41842",33.42621,-111.94622
"41843",33.43411,-111.74484
"41844",33.47117,-112.0848
"41845",33.47584,-112.10634
"41846",33.49808,-112.40301
"41847",33.50585,-112.12645
"41848",33.52243,-112.34331
"41849",33.54405,-112.24478
"41850",33.55658,-112.18174
"41851",33.5616,-112.19264
"41852",33.57685,-111.93559
"41853",33.58625,-111.80274
"41854",33.5909,-112.17379
"41855",33.61574,-112.1259
"41856",33.62632,-112.45352
"41857",33.64398,-112.45678
"41858",33.64658,-112.40065
"41859",33.66067,-112.40026
"41860",33.74908,-112.31891
"41861",33.23925,-111.87054
"41862",33.26979,-111.86552
"41863",33.29651,-111.76915
"41864",33.31169,-111.79911
"41865",33.34164,-111.8012
"41866",33.35421,-111.59199
"41867",33.36168,-111.73155
"41868",33.36934,-111.59739
"41869",33.37428,-111.70938
"41870",33.38605,-111.91789
"41871",33.39928,-111.93305
"41872",33.41265,-111.7501
"41873",33.42979,-111.76351
"41874",33.43248,-111.79553
"41875",33.43904,-111.73425
"41876",33.44541,-111.81454
"41877",33.47238,-111.92876
"41878",33.49808,-112.40301
"41879",33.50626,-112.14613
"41880",33.51321,-112.08641
"41881",33.51962,-112.28989
"41882",33.53152,-112.12091
"41883",33.55658,-112.18174
"41884",33.5616,-112.19264
"41885",33.57462,-112.18971
"41886",33.5847,-112.16143
"41887",33.59063,-112.12913
"41888",33.60224,-112.12615
"41889",33.60341,-112.10837
"41890",33.62245,-111.99083
"41891",33.63306,-111.94998
"41892",33.64804,-111.96786
"41893",33.66221,-112.19357
"41894",33.67578,-112.19417
"41895",33.21256,-111.79795
"41896",33.29607,-112.09034
"41897",33.30851,-112.02904
"41898",33.31656,-111.71482
"41899",33.35329,-111.85182
"41900",33.42964,-111.7208
"41901",33.45513,-111.80118
"41902",33.54131,-112.16928
"41903",33.55493,-112.06041
"41904",33.5734,-112.07408
"41905",33.60351,-111.72814
"41906",33.61343,-112.19662
"41907",33.64257,-112.0278
"41908",33.65956,-112.09762
"41909",33.68967,-112.12535
"41910",33.75181,-111.95467
"41911",33.22613,-111.81242
"41912",33.26872,-111.84886
"41913",33.29912,-111.81842
"41914",33.30121,-111.71136
"41915",33.31165,-111.99616
"41916",33.31656,-111.71482
"41917",33.33282,-111.70867
"41918",33.34364,-111.97972
"41919",33.35329,-111.85182
"41920",33.44,-111.88744
"41921",33.4408,-111.87304
"41922",33.46931,-111.6945
"41923",33.53913,-112.1626
"41924",33.56074,-111.9702
"41925",33.59308,-112.02641
"41926",33.6027,-112.1946
"41927",33.60419,-112.17423
"41928",33.61502,-111.71042
"41929",33.62818,-112.22881
"41930",33.66145,-111.86726
"41931",33.21194,-111.83412
"41932",33.26872,-111.84886
"41933",33.29387,-112.06327
"41934",33.3003,-111.80197
"41935",33.30232,-111.79566
"41936",33.34724,-111.76261
"41937",33.39783,-111.68976
"41938",33.43003,-111.69244
"41939",33.44008,-111.88892
"41940",33.47204,-111.78483
"41941",33.49175,-111.67651
"41942",33.54432,-112.03188
"41943",33.5468,-112.07211
"41944",33.5708,-111.67773
"41945",33.58503,-112.20924
"41946",33.6027,-112.1946
"41947",33.61343,-112.19662
"41948",33.61716,-112.17832
"41949",33.61968,-111.72971
"41950",33.63571,-112.19228
"41951",33.67637,-112.12909
"41952",33.72234,-112.41636
"41953",33.32808,-111.86814
"41954",33.35607,-111.88658
"41955",33.37441,-111.86663
"41956",33.38386,-111.7661
"41957",33.38821,-111.90771
"41958",33.40239,-111.7407
"41959",33.42028,-111.61802
"41960",33.51624,-112.23135
"41961",33.5749,-112.21617
"41962",33.62245,-111.99083
"41963",33.66221,-111.98832
"41964",33.73085,-112.10923
"41965",33.25179,-111.59234
"41966",33.31306,-111.88514
"41967",33.32736,-111.95135
"41968",33.34054,-111.88332
"41969",33.34177,-111.93968
"41970",33.35585,-111.86548
"41971",33.37066,-111.8334
"41972",33.3724,-111.78099
"41973",33.37773,-111.65396
"41974",33.38264,-111.95141
"41975",33.38477,-111.84624
"41976",33.38735,-111.79276
"41977",33.38819,-111.7109
"41978",33.39963,-111.79602
"41979",33.40239,-111.7407
"41980",33.41666,-111.83235
"41981",33.41946,-111.67424
"41982",33.42621,-111.94622
"41983",33.43292,-111.6241
"41984",33.4844,-112.18108
"41985",33.50451,-111.91313
"41986",33.53083,-112.20004
"41987",33.5609,-112.24613
"41988",33.62245,-111.99083
"41989",33.73085,-112.10923
"41990",33.32499,-111.93436
"41991",33.34166,-111.90287
"41992",33.35607,-111.88658
"41993",33.37066,-111.8334
"41994",33.37471,-111.76873
"41995",33.38239,-111.88128
"41996",33.38753,-112.00276
"41997",33.39951,-111.89705
"41998",33.40225,-111.86825
"41999",33.41931,-111.77592
"42000",33.42717,-111.83004
"42001",33.44336,-111.83097
"42002",33.47304,-112.15909
"42003",33.502,-112.24807
"42004",33.53083,-112.20004
"42005",33.5749,-112.21617
"42006",33.64788,-112.00901
"42007",33.32718,-111.83308
"42008",33.4582,-111.90078
"42009",33.23744,-111.61327
"42010",33.26955,-111.78051
"42011",33.30121,-111.71136
"42012",33.31509,-111.74727
"42013",33.31838,-111.76391
"42014",33.32718,-111.83308
"42015",33.32831,-111.79733
"42016",33.32943,-111.74496
"42017",33.3428,-111.85301
"42018",33.34595,-111.71317
"42019",33.35607,-111.67704
"42020",33.35754,-111.73002
"42021",33.35821,-111.71328
"42022",33.36796,-111.70245
"42023",33.37428,-111.70938
"42024",33.40109,-112.21196
"42025",33.41559,-112.17524
"42026",33.43411,-111.74484
"42027",33.43996,-111.92809
"42028",33.44418,-111.95116
"42029",33.45496,-111.94577
"42030",33.47584,-112.10634
"42031",33.48762,-111.95275
"42032",33.50626,-112.14613
"42033",33.53075,-112.4525
"42034",33.54182,-111.91145
"42035",33.54669,-112.15859
"42036",33.55658,-112.18174
"42037",33.57339,-112.43528
"42038",33.6041,-111.91753
"42039",33.67787,-111.98811
"42040",33.26642,-111.64256
"42041",33.31509,-111.73534
"42042",33.32758,-111.77852
"42043",33.32943,-111.74496
"42044",33.34451,-111.81119
"42045",33.35662,-111.81537
"42046",33.35754,-111.73002
"42047",33.35832,-111.64148
"42048",33.36855,-111.96991
"42049",33.38206,-111.67785
"42050",33.39373,-112.33784
"42051",33.39977,-112.27431
"42052",33.42359,-112.29389
"42053",33.43009,-111.77434
"42054",33.44511,-111.7609
"42055",33.45072,-111.95028
"42056",33.45984,-111.81278
"42057",33.50626,-112.14613
"42058",33.53013,-112.43077
"42059",33.54405,-112.24478
"42060",33.54566,-112.14352
"42061",33.55924,-111.9562
"42062",33.57275,-112.14361
"42063",33.57578,-112.16033
"42064",33.66067,-112.40026
"42065",33.67803,-112.1083
"42066",33.72201,-111.98988
"42067",33.28853,-111.76623
"42068",33.34114,-111.7843
"42069",33.47078,-112.07841
"42070",33.61545,-112.38402
"42071",33.23869,-111.85136
"42072",33.2561,-111.74704
"42073",33.2732,-111.82619
"42074",33.28853,-111.76623
"42075",33.29591,-112.03083
"42076",33.29836,-111.77757
"42077",33.30851,-112.02904
"42078",33.31169,-111.79911
"42079",33.33972,-111.7514
"42080",33.343,-111.7311
"42081",33.38389,-112.15712
"42082",33.4063,-111.91637
"42083",33.43493,-112.34376
"42084",33.44,-111.88744
"42085",33.4408,-111.87304
"42086",33.47068,-112.50654
"42087",33.47476,-112.3682
"42088",33.49726,-112.36907
"42089",33.56044,-111.91794
"42090",33.58503,-112.20924
"42091",33.58996,-112.19473
"42092",33.61728,-112.2275
"42093",33.63317,-112.04032
"42094",33.66176,-112.10868
"42095",33.71748,-112.14603
"42096",33.24145,-111.73028
"42097",33.2732,-111.82619
"42098",33.28853,-111.76623
"42099",33.29629,-111.87748
"42100",33.31094,-111.78781
"42101",33.34164,-111.8012
"42102",33.35352,-111.80102
"42103",33.37198,-111.62698
"42104",33.39912,-112.12973
"42105",33.43954,-111.887
"42106",33.4408,-111.87304
"42107",33.46832,-112.33368
"42108",33.47238,-111.92876
"42109",33.48068,-111.76273
"42110",33.5734,-112.07408
"42111",33.58503,-112.20924
"42112",33.6005,-111.70877
"42113",33.61449,-112.40276
"42114",33.61863,-112.07346
"42115",33.62818,-112.22881
"42116",33.63279,-112.10823
"42117",33.64524,-112.36171
"42118",33.66294,-112.2987
"42119",33.68887,-112.24594
"42120",33.73258,-112.26031
"42121",33.74361,-111.77424
"42122",33.48143,-112.05178
"42123",33.21782,-111.89249
"42124",33.24031,-111.81511
"42125",33.2531,-111.88173
"42126",33.27117,-111.88038
"42127",33.29502,-111.86943
"42128",33.3174,-111.61584
"42129",33.33152,-112.42598
"42130",33.42887,-112.07247
"42131",33.44555,-112.41753
"42132",33.46931,-111.6945
"42133",33.50366,-112.07973
"42134",33.5374,-112.07263
"42135",33.55361,-112.06948
"42136",33.5848,-111.96917
"42137",33.59446,-112.30309
"42138",33.60449,-111.95124
"42139",33.62632,-112.45352
"42140",33.67637,-112.12909
"42141",33.23925,-111.87054
"42142",33.2874,-111.81321
"42143",33.31783,-111.99985
"42144",33.40715,-111.80785
"42145",33.43587,-111.73091
"42146",33.46931,-111.6945
"42147",33.51588,-112.26384
"42148",33.52243,-112.34331
"42149",33.55361,-112.06948
"42150",33.57351,-111.67258
"42151",33.5847,-112.16143
"42152",33.59112,-111.93565
"42153",33.60285,-112.15898
"42154",33.61574,-112.1259
"42155",33.63417,-111.67513
"42156",33.67551,-112.22287
"42157",33.25644,-111.67797
"42158",33.28853,-111.76623
"42159",33.29836,-111.77757
"42160",33.31492,-111.95344
"42161",33.32736,-111.95135
"42162",33.32833,-111.59024
"42163",33.34519,-111.699
"42164",33.35682,-111.63074
"42165",33.37216,-111.7483
"42166",33.38605,-111.91789
"42167",33.39359,-112.25436
"42168",33.39951,-111.89705
"42169",33.41433,-111.93925
"42170",33.41666,-111.83235
"42171",33.43112,-111.8508
"42172",33.43954,-111.887
"42173",33.44008,-111.88892
"42174",33.44328,-111.78305
"42175",33.4993,-112.17585
"42176",33.54454,-112.40644
"42177",33.59004,-111.98694
"42178",33.60733,-111.99074
"42179",33.62073,-111.9681
"42180",33.63993,-111.90218
"42181",33.23791,-111.67637
"42182",33.29195,-111.94788
"42183",33.31094,-111.78781
"42184",33.32499,-111.93436
"42185",33.32758,-111.77852
"42186",33.33034,-111.73371
"42187",33.36144,-111.75857
"42188",33.38386,-111.7661
"42189",33.38821,-111.90771
"42190",33.39373,-112.33784
"42191",33.39977,-112.27431
"42192",33.41555,-111.81265
"42193",33.42621,-111.94622
"42194",33.43248,-111.79553
"42195",33.44008,-111.88892
"42196",33.44328,-111.78305
"42197",33.47613,-112.31003
"42198",33.54527,-112.43998
"42199",33.57087,-112.45414
"42200",33.58503,-112.20924
"42201",33.6027,-112.1946
"42202",33.61624,-112.0576
"42203",33.61948,-112.03929
"42204",33.62245,-111.99083
"42205",33.63363,-111.98664
"42206",33.67126,-111.89639
"42207",33.23925,-111.87054
"42208",33.26955,-111.78051
"42209",33.28464,-111.74667
"42210",33.30121,-111.71136
"42211",33.3277,-111.69815
"42212",33.34595,-111.71317
"42213",33.35808,-111.69249
"42214",33.36168,-111.73155
"42215",33.38411,-112.19322
"42216",33.38933,-111.62633
"42217",33.39926,-112.03278
"42218",33.40182,-111.59092
"42219",33.41771,-111.90508
"42220",33.4289,-112.51658
"42221",33.43825,-112.34412
"42222",33.46832,-112.33368
"42223",33.47204,-111.78483
"42224",33.4844,-112.18108
"42225",33.49629,-112.21118
"42226",33.50451,-111.91313
"42227",33.54655,-111.8993
"42228",33.56105,-112.16005
"42229",33.63029,-112.02562
"42230",33.65905,-112.30791
"42231",33.66033,-112.0741
"42232",33.23925,-111.87054
"42233",33.26642,-111.64256
"42234",33.29502,-111.86943
"42235",33.31656,-111.71482
"42236",33.33149,-111.98322
"42237",33.35754,-111.73002
"42238",33.36168,-111.73155
"42239",33.36855,-111.96991
"42240",33.40109,-112.21196
"42241",33.428,-112.32697
"42242",33.43003,-111.69244
"42243",33.46893,-112.29691
"42244",33.48068,-111.76273
"42245",33.4844,-112.18108
"42246",33.49629,-112.21118
"42247",33.51624,-112.23135
"42248",33.53143,-112.24301
"42249",33.56105,-112.16005
"42250",33.57578,-112.16033
"42251",33.63029,-112.02562
"42252",33.65011,-112.07823
"42253",33.66033,-112.0741
"42254",33.66199,-112.12688
"42255",33.67659,-112.05727
"42256",33.24148,-111.74565
"42257",33.50174,-112.11487
"42258",33.21089,-111.74381
"42259",33.21581,-111.73476
"42260",33.24031,-111.81511
"42261",33.24148,-111.74565
"42262",33.25536,-111.7994
"42263",33.27018,-111.69407
"42264",33.2848,-111.71053
"42265",33.29607,-112.09034
"42266",33.30851,-112.02904
"42267",33.35759,-111.8514
"42268",33.37126,-112.09192
"42269",33.38109,-111.79768
"42270",33.38684,-111.81377
"42271",33.39866,-111.88439
"42272",33.39927,-111.78029
"42273",33.4002,-111.6448
"42274",33.41389,-111.79953
"42275",33.4275,-112.12678
"42276",33.437,-111.90618
"42277",33.4441,-111.91371
"42278",33.44779,-111.94755
"42279",33.46174,-112.07833
"42280",33.47117,-112.0848
"42281",33.48408,-112.02442
"42282",33.48762,-111.95275
"42283",33.48901,-112.35492
"42284",33.49726,-112.36907
"42285",33.51321,-112.08641
"42286",33.51998,-112.35366
"42287",33.55776,-112.302
"42288",33.56098,-112.07592
"42289",33.61646,-112.43606
"42290",33.6289,-111.86824
"42291",33.70364,-112.17875
"42292",33.21256,-111.79795
"42293",33.24031,-111.81511
"42294",33.2831,-111.72652
"42295",33.29591,-112.03083
"42296",33.3003,-111.80197
"42297",33.32692,-111.85059
"42298",33.37066,-111.8334
"42299",33.38109,-111.79768
"42300",33.38477,-111.84624
"42301",33.38854,-111.78039
"42302",33.39912,-112.12973
"42303",33.4,-112.10982
"42304",33.41931,-111.77592
"42305",33.4356,-112.08181
"42306",33.44429,-111.60891
"42307",33.45496,-111.94577
"42308",33.47137,-112.31538
"42309",33.48781,-112.09029
"42310",33.50174,-112.11487
"42311",33.51213,-112.14095
"42312",33.51962,-112.28989
"42313",33.53152,-112.12091
"42314",33.56098,-112.07592
"42315",33.63238,-112.12288
"42316",33.64476,-112.41681
"42317",33.23869,-111.85136
"42318",33.2732,-111.82619
"42319",33.2985,-111.90289
"42320",33.31306,-111.88514
"42321",33.32808,-111.86814
"42322",33.33972,-111.7514
"42323",33.3414,-111.86765
"42324",33.34211,-111.8307
"42325",33.35352,-111.80102
"42326",33.35585,-111.86548
"42327",33.37149,-111.90324
"42328",33.39741,-111.70116
"42329",33.47078,-112.07841
"42330",33.54493,-111.91574
"42331",33.5616,-112.19264
"42332",33.58886,-112.1424
"42333",33.61275,-111.67928
"42334",33.61855,-112.10878
"42335",33.67637,-112.12909
"42336",33.23869,-111.85136
"42337",33.28877,-111.82981
"42338",33.31306,-111.88514
"42339",33.32841,-111.90411
"42340",33.3414,-111.86765
"42341",33.34211,-111.8307
"42342",33.35518,-111.83368
"42343",33.35607,-111.88658
"42344",33.37441,-111.86663
"42345",33.47238,-111.92876
"42346",33.54555,-112.05745
"42347",33.5734,-112.07408
"42348",33.5819,-111.66218
"42349",33.5909,-112.17379
"42350",33.60285,-112.15898
"42351",33.61855,-112.10878
"42352",33.64535,-112.2267
"42353",33.70643,-112.13974
"42354",33.79133,-111.97895
"42355",33.32758,-111.77852
"42356",33.32849,-111.76329
"42357",33.3554,-111.903
"42358",33.37216,-111.7483
"42359",33.38477,-111.84624
"42360",33.38854,-111.78039
"42361",33.39926,-112.03278
"42362",33.41931,-111.77592
"42363",33.4694,-112.34696
"42364",33.49663,-111.93887
"42365",33.51624,-112.23135
"42366",33.53145,-112.21093
"42367",33.62298,-112.08458
"42368",33.21589,-111.67752
"42369",33.31391,-111.90338
"42370",33.32831,-111.79733
"42371",33.32884,-111.88444
"42372",33.36144,-111.75857
"42373",33.37066,-111.8334
"42374",33.38109,-111.79768
"42375",33.38477,-111.84624
"42376",33.39963,-111.79602
"42377",33.48574,-111.66512
"42378",33.51695,-111.91729
"42379",33.53083,-112.20004
"42380",33.58985,-111.95189
"42381",33.62298,-112.08458
"42382",33.71669,-112.08917
"42383",33.26642,-111.64256
"42384",33.28853,-111.76623
"42385",33.29836,-111.77757
"42386",33.30121,-111.71136
"42387",33.32651,-112.00363
"42388",33.33282,-111.70867
"42389",33.35716,-111.66038
"42390",33.36059,-112.16029
"42391",33.37308,-111.67925
"42392",33.38264,-111.95141
"42393",33.38933,-111.62633
"42394",33.41433,-111.93925
"42395",33.41743,-111.84435
"42396",33.42336,-112.3187
"42397",33.42746,-111.8622
"42398",33.43003,-111.69244
"42399",33.44,-111.88744
"42400",33.44312,-112.54708
"42401",33.45656,-111.78278
"42402",33.46893,-112.29691
"42403",33.48408,-112.02442
"42404",33.48781,-112.09029
"42405",33.51671,-112.11161
"42406",33.54669,-112.15859
"42407",33.5616,-112.19264
"42408",33.57497,-112.02295
"42409",33.60452,-111.88247
"42410",33.63029,-112.02562
"42411",33.6637,-112.02089
"42412",33.6899,-111.9678
"42413",33.72964,-112.24889
"42414",33.24031,-111.62419
"42415",33.29591,-112.03083
"42416",33.30851,-112.02904
"42417",33.3277,-111.69815
"42418",33.33282,-111.70867
"42419",33.35518,-111.83368
"42420",33.35808,-111.69249
"42421",33.36796,-111.70245
"42422",33.38411,-112.19322
"42423",33.38622,-111.97691
"42424",33.38933,-111.62633
"42425",33.40785,-112.13088
"42426",33.42887,-112.24581
"42427",33.43493,-112.34376
"42428",33.44002,-111.88615
"42429",33.44305,-111.84803
"42430",33.46832,-112.33368
"42431",33.47117,-112.0848
"42432",33.48564,-111.96976
"42433",33.48878,-112.04242
"42434",33.51213,-112.14095
"42435",33.53152,-112.12091
"42436",33.56105,-112.16005
"42437",33.5738,-112.17583
"42438",33.57578,-112.16033
"42439",33.58964,-111.71238
"42440",33.61958,-112.34101
"42441",33.65905,-112.30791
"42442",33.68887,-112.24594
"42443",33.73275,-112.2837
"42444",33.2266,-111.72909
"42445",33.24083,-111.79761
"42446",33.25457,-111.76402
"42447",33.26872,-111.84886
"42448",33.28384,-111.69897
"42449",33.32808,-111.86814
"42450",33.3414,-111.86765
"42451",33.35352,-111.80102
"42452",33.37441,-111.86663
"42453",33.39359,-112.25436
"42454",33.4106,-111.70019
"42455",33.42498,-112.28132
"42456",33.43411,-111.74484
"42457",33.4441,-111.91371
"42458",33.47068,-112.50654
"42459",33.47808,-112.38445
"42460",33.49898,-112.38292
"42461",33.5617,-112.10846
"42462",33.59375,-112.31379
"42463",33.63474,-112.08598
"42464",33.66067,-112.40026
"42465",33.67207,-111.90236
"42466",33.71003,-111.91756
"42467",33.24093,-111.78141
"42468",33.2732,-111.82619
"42469",33.32692,-111.85059
"42470",33.343,-111.7311
"42471",33.37441,-111.86663
"42472",33.39359,-112.25436
"42473",33.41452,-112.31533
"42474",33.43914,-111.89197
"42475",33.44794,-111.94876
"42476",33.4582,-111.90078
"42477",33.49808,-112.40301
"42478",33.59375,-112.31379
"42479",33.63279,-112.10823
"42480",33.63484,-112.1573
"42481",33.64642,-112.142
"42482",33.65011,-112.07823
"42483",33.66395,-112.16094
"42484",33.6793,-111.87764
"42485",33.42887,-112.07247
"42486",33.50174,-112.11487
"42487",33.22186,-111.88947
"42488",33.23925,-111.87054
"42489",33.25188,-111.86527
"42490",33.27117,-111.88038
"42491",33.31407,-111.67975
"42492",33.33152,-112.42598
"42493",33.37673,-112.02562
"42494",33.50174,-112.11487
"42495",33.54555,-112.05745
"42496",33.57666,-112.08784
"42497",33.60286,-112.4383
"42498",33.6277,-112.43747
"42499",33.66199,-112.12688
"42500",33.67637,-112.12909
"42501",33.73819,-112.50016
"42502",33.23925,-111.87054
"42503",33.2874,-111.81321
"42504",33.30914,-111.99735
"42505",33.48785,-112.30344
"42506",33.57351,-111.67258
"42507",33.59325,-112.11257
"42508",33.60341,-112.21146
"42509",33.61542,-111.70191
"42510",33.63348,-112.17858
"42511",33.66199,-112.12688
"42512",33.62073,-111.9681
"42513",33.22246,-111.80256
"42514",33.24031,-111.81511
"42515",33.26647,-111.66133
"42516",33.2985,-111.90289
"42517",33.30496,-111.93419
"42518",33.31391,-111.90338
"42519",33.31838,-111.76391
"42520",33.3265,-111.62652
"42521",33.32808,-111.86814
"42522",33.32849,-111.76329
"42523",33.34054,-111.88332
"42524",33.35421,-111.59199
"42525",33.35682,-111.63074
"42526",33.37011,-111.79672
"42527",33.3724,-111.78099
"42528",33.38109,-111.79768
"42529",33.38417,-111.83231
"42530",33.38622,-111.97691
"42531",33.38821,-111.90771
"42532",33.39102,-112.27172
"42533",33.39866,-111.88439
"42534",33.39951,-111.89705
"42535",33.41433,-111.93925
"42536",33.42498,-112.28132
"42537",33.43009,-111.77434
"42538",33.43411,-111.74484
"42539",33.44541,-111.81454
"42540",33.50079,-112.03858
"42541",33.5191,-112.06259
"42542",33.58886,-111.8483
"42543",33.6042,-111.97021
"42544",33.61863,-112.07346
"42545",33.66609,-112.24778
"42546",33.22613,-111.81242
"42547",33.30496,-111.93419
"42548",33.317,-111.59671
"42549",33.32808,-111.86814
"42550",33.32884,-111.88444
"42551",33.3414,-111.86765
"42552",33.35585,-111.86548
"42553",33.36934,-111.59739
"42554",33.37273,-111.88753
"42555",33.38417,-111.83231
"42556",33.38735,-111.79276
"42557",33.38904,-112.32095
"42558",33.39575,-112.31469
"42559",33.39928,-111.93305
"42560",33.40062,-111.90957
"42561",33.41452,-112.31533
"42562",33.43411,-111.74484
"42563",33.44423,-111.79448
"42564",33.54601,-111.93475
"42565",33.618,-112.022
"42566",33.62073,-111.9681
"42567",33.63891,-111.87804
"42568",33.64788,-112.00901
"42569",33.73085,-112.10923
"42570",33.50174,-112.11487
"42571",33.22955,-111.62694
"42572",33.24083,-111.79761
"42573",33.26642,-111.64256
"42574",33.29651,-111.76915
"42575",33.31094,-111.78781
"42576",33.31656,-111.71482
"42577",33.34114,-111.7843
"42578",33.34211,-111.8307
"42579",33.34451,-111.81119
"42580",33.34982,-111.93263
"42581",33.35716,-111.66038
"42582",33.36512,-111.93836
"42583",33.38206,-111.67785
"42584",33.38819,-111.7109
"42585",33.39998,-111.7102
"42586",33.428,-112.32697
"42587",33.43003,-111.69244
"42588",33.46832,-112.33368
"42589",33.48068,-111.76273
"42590",33.48564,-111.96976
"42591",33.50626,-112.14613
"42592",33.52807,-112.2282
"42593",33.53265,-111.90012
"42594",33.54669,-112.15859
"42595",33.5609,-112.24613
"42596",33.57497,-112.02295
"42597",33.63029,-112.02562
"42598",33.64257,-112.0278
"42599",33.64707,-112.09159
"42600",33.6595,-112.09186
"42601",33.6616,-112.1778
"42602",33.67475,-112.29408
"42603",33.67803,-112.1083
"42604",33.23744,-111.61327
"42605",33.25457,-111.76402
"42606",33.28337,-111.78253
"42607",33.31459,-111.8159
"42608",33.33282,-111.70867
"42609",33.3428,-111.85301
"42610",33.34739,-111.92634
"42611",33.35662,-111.81537
"42612",33.35759,-111.8514
"42613",33.38352,-112.10517
"42614",33.38933,-111.62633
"42615",33.41069,-112.05957
"42616",33.44046,-112.56525
"42617",33.46931,-111.6945
"42618",33.48898,-111.9342
"42619",33.51213,-112.14095
"42620",33.53083,-112.20004
"42621",33.53265,-111.90012
"42622",33.54669,-112.15859
"42623",33.57087,-112.45414
"42624",33.57518,-112.00435
"42625",33.59131,-112.2249
"42626",33.61641,-112.24696
"42627",33.63238,-112.12288
"42628",33.64642,-112.142
"42629",33.6595,-112.09186
"42630",33.66395,-112.16094
"42631",33.67664,-112.21249
"42632",33.46174,-112.07833
"42633",33.74299,-111.97529
"42634",33.21782,-111.89249
"42635",33.24145,-111.73028
"42636",33.26865,-111.70959
"42637",33.27117,-111.88038
"42638",33.29502,-111.86943
"42639",33.35748,-111.97373
"42640",33.35821,-111.71328
"42641",33.37126,-112.09192
"42642",33.3977,-111.66437
"42643",33.41056,-111.65436
"42644",33.41743,-111.84435
"42645",33.42717,-111.83004
"42646",33.43292,-111.6241
"42647",33.44,-111.88744
"42648",33.4408,-111.87304
"42649",33.4441,-111.91371
"42650",33.44779,-111.94755
"42651",33.46998,-111.66272
"42652",33.47476,-112.3682
"42653",33.49726,-112.36907
"42654",33.54405,-112.24478
"42655",33.57063,-112.26302
"42656",33.60122,-112.3854
"42657",33.61574,-112.1259
"42658",33.67646,-112.1435
"42659",33.72201,-111.98988
"42660",33.26865,-111.70959
"42661",33.28464,-111.74667
"42662",33.35754,-111.73002
"42663",33.35844,-111.74459
"42664",33.37126,-112.09192
"42665",33.37428,-111.70938
"42666",33.41852,-111.86109
"42667",33.44,-111.88744
"42668",33.44305,-111.84803
"42669",33.44418,-111.95116
"42670",33.49637,-112.3312
"42671",33.51588,-112.26384
"42672",33.54346,-112.09126
"42673",33.55923,-112.28044
"42674",33.57462,-112.18971
"42675",33.5909,-112.17379
"42676",33.60285,-112.15898
"42677",33.64524,-112.36171
"42678",33.35912,-112.17751
"42679",33.57547,-112.04669
"42680",33.6041,-111.91753
"42681",33.71878,-112.16101
"42682",33.23869,-111.85136
"42683",33.2732,-111.82619
"42684",33.29387,-112.06327
"42685",33.31165,-111.99616
"42686",33.37402,-112.21832
"42687",33.40109,-112.21196
"42688",33.41435,-111.7234
"42689",33.42086,-112.23051
"42690",33.45351,-112.41653
"42691",33.4738,-112.24624
"42692",33.49629,-112.21118
"42693",33.57524,-111.89562
"42694",33.58996,-112.19473
"42695",33.61343,-112.19662
"42696",33.63854,-111.93477
"42697",33.67942,-111.90234
"42698",33.72786,-112.43932
"42699",33.28877,-111.82981
"42700",33.29878,-112.42847
"42701",33.32652,-112.48992
"42702",33.37533,-112.19504
"42703",33.40052,-111.72302
"42704",33.41559,-112.17524
"42705",33.44502,-112.0877
"42706",33.47878,-112.141
"42707",33.502,-112.24807
"42708",33.54555,-112.05745
"42709",33.57674,-111.92006
"42710",33.60385,-111.90011
"42711",33.61728,-112.2275
"42712",33.63348,-112.17858
"42713",33.65797,-111.88373
"42714",33.32406,-111.60731
"42715",33.71723,-111.67123
"42716",33.29771,-111.75195
"42717",33.31306,-111.88514
"42718",33.317,-111.59671
"42719",33.32736,-111.95135
"42720",33.32849,-111.76329
"42721",33.3414,-111.86765
"42722",33.3554,-111.903
"42723",33.37011,-111.79672
"42724",33.38605,-111.91789
"42725",33.39927,-111.78029
"42726",33.40109,-112.21196
"42727",33.42086,-112.23051
"42728",33.4867,-112.20708
"42729",33.5191,-112.06259
"42730",33.53145,-112.21093
"42731",33.5848,-111.96917
"42732",33.61909,-111.88375
"42733",33.63363,-111.98664
"42734",33.74874,-112.33139
"42735",33.29651,-111.76915
"42736",33.31492,-111.95344
"42737",33.32736,-111.95135
"42738",33.32831,-111.79733
"42739",33.32884,-111.88444
"42740",33.35607,-111.88658
"42741",33.37273,-111.88753
"42742",33.39927,-111.78029
"42743",33.40109,-112.21196
"42744",33.42752,-112.23366
"42745",33.50324,-112.22881
"42746",33.51624,-112.23135
"42747",33.56074,-111.9702
"42748",33.59112,-111.93565
"42749",33.61948,-112.03929
"42750",33.68185,-112.0853
"42751",33.21236,-111.76235
"42752",33.24093,-111.78141
"42753",33.25457,-111.76402
"42754",33.26955,-111.78051
